index,time,longitude,latitude,magnitude,time_days,x,y
704267,2015-11-17 16:53:12.208,-116.26833,33.2743,1.06,16756.70361351852,-23.06596453942292,21.696816826103227
704269,2015-11-17 16:57:41.068,-116.26824,33.27399,1.69,16756.706725324075,-23.100416175402014,21.705260873096357
704273,2015-11-17 17:44:42.508,-116.26894,33.2751,1.34,16756.73938087963,-22.977135685109815,21.63990959729728
704292,2015-11-17 20:13:25.305,-116.33352,33.32201,1.92,16756.842653993055,-17.772551561416112,15.627868503268713
704293,2015-11-17 20:16:41.534,-116.33295,33.32175,1.01,16756.84492516204,-17.801376438991618,15.680876375009392
704295,2015-11-17 20:21:13.964,-116.57432,33.47042,1.34,16756.848078287036,-1.2803956609783798,-6.734344785281769
704303,2015-11-17 20:58:01.049,-116.346,33.41035,1.55,16756.873623252315,-7.951400022677838,14.453602866832234
704309,2015-11-17 22:26:37.412,-116.76636,33.28133,1.1,16756.93515523148,-22.27731054598123,-24.600570393157746
704576,2015-11-19 10:36:36.414,-116.72648,33.70765,1.1,16758.442088125,25.11856496873249,-20.79081797877347
704639,2015-11-19 18:39:44.298,-116.18333,33.2092,1.02,16758.777596041666,-30.283793906257518,29.620921211934327
704745,2015-11-20 06:36:36.939,-116.39536,33.35114,1.2,16759.275427534725,-14.541027734357415,9.87875087023499
704779,2015-11-20 09:14:10.775,-116.12501,33.17869,1.45,16759.384846932873,-33.65823291994607,35.05890714500681
704783,2015-11-20 09:41:15.476,-116.57528,33.46973,1.56,16759.403651342593,-1.3570575026539569,-6.8234444215255525
704860,2015-11-20 14:17:44.608,-116.73757,33.71893,1.1,16759.595655185185,26.375122287241112,-21.81379243999468
704870,2015-11-20 14:51:58.878,-116.74809,33.97822,1.13,16759.619431458334,55.20909801093583,-22.71793740536295
704876,2015-11-20 14:53:55.755,-116.03366,33.93936,1.0,16759.62078420139,50.95868858369338,43.17880224634192
704896,2015-11-20 16:03:00.145,-116.26836,33.27446,1.03,16759.66875167824,-23.04817961700549,21.693988050878797
704903,2015-11-20 16:17:21.270,-116.11448,33.25741,1.64,16759.67871840278,-24.901387563717208,36.00641095923293
704992,2015-11-21 04:38:45.441,-116.98658,33.97425,1.25,16760.193581493055,54.84541011470192,-44.71092998622931
705072,2015-11-21 11:03:18.216,-116.26975,33.27706,1.28,16760.4606275,-22.759361926711403,21.5641237210587
705077,2015-11-21 11:18:28.391,-116.7326,33.52677,1.77,16760.47116193287,5.006882986076348,-21.401742034956687
705103,2015-11-21 13:11:09.737,-116.90223,33.48455,1.06,16760.549418252314,0.3600565244540901,-37.14366572408366
705114,2015-11-21 13:51:46.293,-116.26939,33.27472,1.24,16760.577619131946,-23.01948323421178,21.59816996033628
705172,2015-11-21 19:12:23.705,-116.78046,33.99573,1.14,16760.800274363424,57.16369811230535,-25.69747899302948
705190,2015-11-21 21:39:44.072,-116.57463,33.46979,1.71,16760.902593425926,-1.350428318784769,-6.763148167429031
705198,2015-11-21 22:08:45.466,-116.32734,33.31244,1.1,16760.922748449073,-18.83574098227743,16.203858984091582
705251,2015-11-22 03:28:15.423,-116.7289,33.66607,1.56,16761.14462295139,20.49557065584059,-21.024820120188554
705261,2015-11-22 04:22:08.958,-116.47095,33.52141,1.06,16761.182048125003,4.38750262645929,2.8521153544651945
705294,2015-11-22 07:43:41.235,-116.68868,33.6697,1.27,16761.322005034723,20.891774711294993,-17.301908260411555
705355,2015-11-22 13:52:53.302,-116.1208,33.77111,1.22,16761.578394699074,32.21718543095822,35.20914150704842
705365,2015-11-22 15:04:43.539,-116.69222,33.21868,1.14,16761.62828170139,-29.258744826387407,-17.721435369303503
705394,2015-11-22 17:59:13.888,-116.77,33.68511,1.11,16761.749466296296,22.62180785973321,-24.82295220094885
705403,2015-11-22 19:07:09.911,-116.45897192466487,33.51105141330811,1.09,16761.796642488425,3.2360734681026617,3.962968473231369
705419,2015-11-22 20:06:08.909,-116.45977,33.50793,1.11,16761.837603113425,2.8889579744167073,3.8891175394377444
705435,2015-11-22 21:11:03.661,-116.46105126130348,33.50546468268338,1.83,16761.882681261573,2.614779944890501,3.7704323023234703
705451,2015-11-22 22:36:24.739,-116.41403,33.06173,1.24,16761.941952997688,-46.72356695477972,8.171662824319567
705575,2015-11-23 10:02:29.818,-116.30349,33.01878,1.3,16762.418400671293,-51.48526003113206,18.48207956871998
705586,2015-11-23 10:23:56.940,-116.81447,33.58619,1.01,16762.43329791667,11.633948067997213,-28.970748873184164
705663,2015-11-23 17:10:02.195,-116.06536,33.21751,1.24,16762.71530318287,-29.319982387319257,40.592267073915195
705665,2015-11-23 17:22:02.317,-116.45828,33.50753,1.31,16762.72363792824,2.844536803689166,4.027282055505557
705698,2015-11-23 20:45:57.016,-116.77086,33.67227,1.01,16762.86524324074,21.194272421500376,-24.906236432731365
705750,2015-11-24 03:53:22.487,-116.32753,33.36318,1.3,16763.162065821758,-13.193741836547725,16.176764748292864
705800,2015-11-24 08:48:36.631,-116.76591,33.28226,1.23,16763.367090636573,-22.174005653544526,-24.558477469777564
705844,2015-11-24 14:16:52.353,-116.67846,33.97391,1.99,16763.595050381944,54.71671232440832,-16.29822239120893
705853,2015-11-24 15:30:45.561,-116.30356,33.01863,1.06,16763.64636065972,-51.501951667470905,18.47558454943462
705866,2015-11-24 19:01:56.518,-116.44753,33.04326,1.72,16763.793015254632,-48.77946162870982,5.050813567531797
705883,2015-11-24 22:57:35.259,-116.42469,33.39554,1.39,16763.95665809028,-9.606375678121216,7.150836240533833
705924,2015-11-25 03:54:21.211,-116.36921,33.35681,1.09,16764.162745497684,-13.907762719412192,12.306839549336177
706077,2015-11-25 20:18:13.817,-116.0892,33.16546,1.11,16764.845993252315,-35.116710081718544,38.39742456201645
706084,2015-11-25 21:14:36.198,-116.26832,33.27461,2.98,16764.88514118056,-23.031492046832327,21.697669293173615
706093,2015-11-25 21:30:02.803,-116.27312298640909,33.27547654233326,1.68,16764.895865775463,-22.936128280013822,21.250950484481212
706094,2015-11-25 21:30:54.708,-116.26876,33.27555,1.2,16764.896466527778,-22.927060545915925,21.656531294249042
706098,2015-11-25 21:36:13.084,-116.26819,33.27387,1.22,16764.900151435188,-23.113749127285647,21.709939026853892
706149,2015-11-26 00:59:54.658,-116.2709,33.27453,2.12,16765.04160483796,-23.040922685521345,21.457840441329203
706154,2015-11-26 01:14:01.816,-116.27208,33.27435,1.12,16765.051409907406,-23.061180491539464,21.348186255527906
706212,2015-11-26 04:54:25.866,-116.45141,33.47922,1.4,16765.204466041665,-0.30310395297519077,4.665764703998397
706345,2015-11-26 10:55:00.968,-116.2744,33.27464,1.4,16765.454872314815,-23.02940758608046,21.132437508386726
706410,2015-11-26 13:42:23.930,-116.88639,33.99085,1.04,16765.571110300923,56.65239932709936,-35.46521060608935
706492,2015-11-26 20:34:54.980,-116.05931,33.23932,1.48,16765.857580787037,-26.89245060316379,41.144782850862846
706511,2015-11-27 01:21:27.744,-116.103,33.79484,3.01,16766.056571111112,34.862027356070016,36.84425053364367
706578,2015-11-27 07:02:26.956,-116.75277,33.65553,1.83,16766.2933675463,19.32867126982531,-23.236723383607387
706629,2015-11-27 10:36:00.177,-116.49933,33.48125,1.09,16766.441668715277,-0.07850568822509732,0.22136538184565113
706683,2015-11-27 14:12:58.683,-116.39171,33.16255,1.1,16766.592345868055,-35.51092351113074,10.239897806778863
706704,2015-11-27 17:05:53.318,-116.26858,33.27366,1.41,16766.712422662036,-23.137181354920727,21.673734769316866
706727,2015-11-27 20:33:37.101,-116.44315,33.47207,1.5,16766.85667940972,-1.0977461179764922,5.4322958797822105
706729,2015-11-27 20:40:42.814,-116.62579,33.59505,1.05,16766.86160664352,12.582345610712526,-11.491900122939454
706743,2015-11-27 23:30:08.720,-116.26932,33.2765,1.17,16766.979267592593,-22.821541846409062,21.60423618861382
706860,2015-11-28 12:44:39.877,-116.5155,33.48374,1.02,16767.531017094905,0.19845196032311813,-1.2782675825705996
706882,2015-11-28 14:03:04.983,-116.44324,33.47211,1.29,16767.585474340278,-1.0933030243694022,5.423945536382565
706914,2015-11-28 17:30:34.245,-116.61714,33.15291,1.25,16767.729563020832,-36.582296822052406,-10.74525504384869
706918,2015-11-28 18:12:45.768,-116.37533,33.34246,1.02,16767.758863055555,-15.504117314598012,11.74036978787291
707016,2015-11-29 06:36:30.678,-116.83536,33.72328,1.83,16768.275355069447,26.883668686358227,-30.856692141576016
707019,2015-11-29 06:41:45.233,-116.72618,33.70734,1.22,16768.278995752316,25.08403442644414,-20.763142515299748
707035,2015-11-29 08:07:41.803,-116.73681,33.93174,1.54,16768.338678275464,50.03833975702537,-21.68961288942836
707141,2015-11-29 16:00:46.281,-116.73663,33.9313,1.6,16768.66720232639,49.98937629561145,-21.673117719577103
707151,2015-11-29 17:10:55.134,-116.43877,33.27239,1.0,16768.71591590278,-23.300910473207193,5.851988557981946
707165,2015-11-29 18:03:00.734,-116.49164,33.47644,1.13,16768.752091828705,-0.6133104872309482,0.9346182533607135
707169,2015-11-29 18:34:20.593,-116.12171,33.76998,1.01,16768.773849456018,32.09122645455505,35.12549028061049
707175,2015-11-29 19:31:37.887,-116.96001,33.79742,2.19,16768.81363295139,35.171686281747036,-42.34821557762898
707210,2015-11-30 00:13:02.296,-116.41967,33.03866,1.26,16769.009054351853,-49.289261637034244,7.64807438988955
707241,2015-11-30 05:18:16.103,-116.46047,33.50808,1.1,16769.22101971065,2.905611213825387,3.8242101515757816
707318,2015-11-30 12:39:56.738,-116.11868962477683,33.769891830481804,1.28,16769.527740023146,32.082450643039394,35.404710218348946
707319,2015-11-30 12:40:07.531,-116.12152,33.77028,1.13,16769.52786494213,32.12464931569985,35.14292989443419
707347,2015-11-30 16:33:25.756,-116.02474,33.19219,1.21,16769.689881435184,-32.11885465049485,44.38380054673225
707350,2015-11-30 16:52:58.294,-116.80395,33.57205,1.01,16769.703452476853,10.058765601753045,-28.000853124465387
707471,2015-12-01 07:58:44.023,-116.26705733897785,33.26806349228938,1.77,16770.332453969906,-23.759166040170985,21.816690638968254
707492,2015-12-01 09:43:01.720,-116.31703,33.29916,1.64,16770.40488101852,-20.310755421158156,17.164526066496773
707565,2015-12-01 18:23:48.545,-116.49637,33.47358,1.13,16770.766534085647,-0.931360549182174,0.49593137410734023
707568,2015-12-01 18:27:25.238,-116.80574,33.58063,1.52,16770.769042106484,11.013301496448447,-28.16389250204188
707611,2015-12-02 01:33:20.412,-116.31136,33.2705,1.5,16771.06481958333,-23.49665084923658,17.697307806252354
707712,2015-12-02 17:13:25.446,-116.69258,33.21943,1.32,16771.717655625,-29.17528732043646,-17.75477155254803
707750,2015-12-02 23:27:35.855,-116.41985,33.03913,3.29,16771.97749832176,-49.23701321404381,7.631254648097683
707949,2015-12-03 09:35:18.432,-116.43572,33.01851,1.08,16772.399518888888,-51.53090146527989,6.153371070550885
708034,2015-12-03 16:02:23.765,-116.26828,33.27159,1.35,16772.668330613425,-23.367292187393684,21.7021398848123
708078,2015-12-03 21:28:38.518,-116.41877,33.0388,2.07,16772.894890254633,-49.27362796880926,7.731956389745175
708141,2015-12-04 02:25:03.312,-116.3798,33.41006,1.58,16773.100732777777,-7.987837243222615,11.316333825415946
708184,2015-12-04 04:55:22.323,-116.4188,33.03827,1.57,16773.205119479167,-49.332563500169,7.7292065998088155
708266,2015-12-04 10:57:23.303,-116.76855438832483,33.667781335219104,1.64,16773.45651971065,20.694604608894117,-24.694164527619012
708294,2015-12-04 12:05:34.402,-116.0985,33.17162,1.06,16773.503870393517,-34.43514061607643,37.52913225385139
708295,2015-12-04 12:06:00.720,-116.07391,33.17214,1.24,16773.504175000002,-34.36818775353733,39.81758035418775
708329,2015-12-04 14:24:59.813,-116.77292752656912,33.66601200483541,1.04,16773.60069228009,20.498914242184146,-25.09938594363607
708332,2015-12-04 14:54:20.279,-116.41951,33.03905,1.82,16773.621068043984,-49.24588387065782,7.662954880496148
708356,2015-12-04 17:51:30.526,-116.96959,33.91342,1.07,16773.744103310186,48.074222952755434,-43.174952526200926
708357,2015-12-04 17:53:18.403,-116.4206,33.03973,1.54,16773.745351886577,-49.170350904835864,7.561291372759855
708409,2015-12-05 01:39:19.657,-116.41891,33.03828,1.32,16774.06897751157,-49.33145969993437,7.718951922459001
708496,2015-12-05 07:30:54.150,-116.80639279166256,33.70670188463246,1.23,16774.313126736113,25.032018121531824,-28.183123553965135
708531,2015-12-05 09:45:12.498,-116.40568,33.32524,1.22,16774.406394652775,-17.421908965705338,8.922854147709339
708581,2015-12-05 12:46:37.727,-116.41907,33.03864,1.36,16774.532381099536,-49.29144136282169,7.704005703084001
708582,2015-12-05 12:50:11.903,-116.41892,33.03826,1.06,16774.534859988427,-49.33368433850498,7.718021518205541
708598,2015-12-05 14:37:00.055,-116.2562,33.284,1.14,16774.609028414354,-21.984779277632263,22.821940038543023
708603,2015-12-05 15:46:22.408,-116.18253,33.32928,1.15,16774.657203796298,-16.93129375242208,29.654466350663927
708609,2015-12-05 16:00:34.961,-116.42076,33.0399,1.77,16774.66707130787,-49.151459360513755,7.546362385559107
708648,2015-12-05 20:00:03.849,-116.41875,33.03815,1.39,16774.833377881943,-49.34590318264274,7.733877993071811
708678,2015-12-06 02:02:43.638,-116.01485,33.03657,1.3,16775.085227291667,-49.41870685034192,45.38467585067928
708831,2015-12-06 12:08:28.588,-116.76361,33.71469,1.37,16775.505886435185,25.909439442597233,-24.223391583089327
708891,2015-12-06 17:21:06.355,-116.89704,33.77354,1.25,16775.722990219907,32.49237757236629,-36.53971448001434
708918,2015-12-06 21:33:16.075,-116.97455,33.9907,1.11,16775.898102719908,56.669424945166206,-43.593208467430124
708967,2015-12-07 02:31:27.997,-116.31876,33.94103,1.07,16776.105185150464,51.061621118891935,16.87770637249425
709255,2015-12-07 20:33:50.204,-116.48826,33.46976,1.11,16776.856831064815,-1.3560570804724885,1.2482064424754165
709280,2015-12-07 22:59:56.726,-116.36897,33.41983,1.42,16776.958295439817,-6.900231352173701,12.320188075622356
709489,2015-12-08 13:38:18.456,-116.68043,33.62656,1.19,16777.568269166666,16.093481026412213,-16.546717591803958
709570,2015-12-09 02:39:41.610,-116.02417,33.17163,1.17,16778.110898263887,-34.40477372669744,44.44729653256909
709621,2015-12-09 07:43:08.941,-116.81216,33.59464,1.93,16778.321631261573,12.572901606707775,-28.753957157087896
709768,2015-12-09 16:36:17.744,-116.48762,33.47102,2.05,16778.691872037038,-1.215943597061166,1.3075514280743137
709929,2015-12-10 06:09:11.659,-116.41661,33.17535,1.83,16779.25638494213,-34.08979961687919,7.920942205336387
709974,2015-12-10 08:37:19.396,-116.48768,33.47223,1.18,16779.359252268518,-1.0813984921239952,1.301967955313906
709987,2015-12-10 09:12:21.114,-116.76894,33.3083,1.73,16779.383577708333,-19.27777265787417,-24.83270951075363
710052,2015-12-10 13:41:48.632,-116.48803,33.46958,1.07,16779.570701759258,-1.3760693774464028,1.2695430153707379
710107,2015-12-10 18:22:53.298,-116.48733,33.4683,1.89,16779.765894652777,-1.5183901084745661,1.3344922377129504
710134,2015-12-10 20:49:43.333,-116.48622,33.46948,1.82,16779.867862650462,-1.3871652852031848,1.43743383837733
710159,2015-12-10 23:54:10.759,-116.39222,33.94451,1.13,16779.9959578588,51.43899967438706,10.10063859184792
710269,2015-12-11 09:02:53.708,-116.39402,33.99489,1.15,16780.37701050926,57.0408249845145,9.928737063132601
710272,2015-12-11 09:06:24.531,-116.39368,33.9953,1.16,16780.37945059028,57.08644760002462,9.960034320151385
710283,2015-12-11 09:46:12.404,-116.11756,33.15689,1.91,16780.40708800926,-36.07974558402714,35.761168539423785
710291,2015-12-11 10:00:34.674,-116.39328,33.99563,1.84,16780.41706798611,57.12318052543266,9.996872083960804
710292,2015-12-11 10:00:41.604,-116.39382,33.99518,1.16,16780.417148194447,57.07309073271812,9.947141559880379
710361,2015-12-11 18:19:27.769,-116.25627,33.28439,1.73,16780.76351584491,-21.941428637171857,22.815331092641387
710374,2015-12-11 20:01:22.535,-116.47038,33.52154,1.08,16780.834288599537,4.401973770936595,2.9049505237886497
710389,2015-12-11 22:57:52.575,-116.25525,33.28435,1.23,16780.956858506946,-21.94565228371557,22.910154785051486
710399,2015-12-12 00:22:31.819,-116.52457,33.5196,1.03,16781.01564605324,4.186050370167837,-2.118553319785639
710410,2015-12-12 02:37:01.126,-116.04509,33.25733,1.53,16781.109040810188,-24.884122612112403,42.45849626714452
710417,2015-12-12 03:56:54.797,-116.41636,33.05117,1.21,16781.164523113424,-47.897965514437516,7.955484651615365
710462,2015-12-12 09:52:08.874,-116.76077,33.97248,1.85,16781.411213819443,54.573697067304956,-23.888756882730743
710481,2015-12-12 12:24:47.607,-116.28572,33.90225,1.9,16781.517217673612,46.75536193813043,19.93466844719137
710551,2015-12-13 01:25:35.504,-116.74033782473639,33.65539225813045,1.18,16782.0594387037,19.31063828605879,-22.086076098006362
710552,2015-12-13 01:25:56.194,-116.74658966986091,33.66271154468633,1.12,16782.059678171292,20.125854234316463,-22.662803064902423
710559,2015-12-13 02:16:11.272,-116.72007,33.44749,1.07,16782.09457490741,-3.811159112237519,-20.25880959765635
710560,2015-12-13 02:22:57.454,-116.48973,33.47085,1.22,16782.099276087967,-1.2348713128816875,1.1118407685850722
710621,2015-12-13 05:52:08.360,-116.44709,33.50654,1.09,16782.2445412037,2.734943744511914,5.06482977266205
710697,2015-12-13 12:35:14.081,-116.57679,33.46841,1.45,16782.52446853009,-1.5037345825237936,-6.963612447634551
710771,2015-12-13 20:25:09.858,-116.56701,33.98325,1.11,16782.850808541665,55.743245703243645,-6.020297702749911
710829,2015-12-14 07:08:26.887,-116.73227190630358,33.52379409548038,2.23,16783.297533414352,4.675910108533187,-21.37206454019406
710859,2015-12-14 10:08:54.838,-116.46648,33.48028,1.16,16783.422856921297,-0.1858129269616908,3.2680407268061518
710932,2015-12-14 19:10:19.152,-116.52179,33.51549,1.24,16783.79883277778,3.7289859477485385,-1.860927704869282
710939,2015-12-14 19:28:37.997,-116.5782,33.98457,1.16,16783.811550891205,55.89073033108717,-7.051952541538213
710955,2015-12-14 22:25:15.984,-116.73938,33.63703,1.57,16783.934212777778,17.268646054502444,-22.00210856424037
711044,2015-12-15 09:11:14.746,-116.42069,33.04048,1.35,16784.382809560182,-49.08696123877732,7.552837483918381
711064,2015-12-15 10:35:54.610,-116.44944,33.4423,1.01,16784.441604282405,-4.408330289281668,4.850540187050018
711085,2015-12-15 12:14:39.684,-116.48875,33.49042,1.09,16784.510181527778,0.9412243196380892,1.2024690687352204
711130,2015-12-15 16:05:37.391,-116.03429,33.22583,1.56,16784.670571655093,-28.38229605378624,43.47840263048835
711193,2015-12-16 03:07:12.897,-116.57306,33.47085,1.17,16785.13001038194,-1.2326628288465136,-6.617439987606369
711321,2015-12-16 21:11:29.968,-116.03831,33.18588,1.14,16785.88298574074,-32.82619518067193,43.12420359069527
711325,2015-12-16 21:46:13.220,-116.71615,33.92091,1.68,16785.907097453703,48.82995799285785,-19.786037145177673
711398,2015-12-17 09:43:25.698,-116.12542934348433,33.76834719510421,1.57,16786.405158541667,31.908412200342788,34.78235975218878
711515,2015-12-18 03:38:20.492,-116.07807,33.22266,1.09,16787.151626064817,-28.752213531566913,39.40759577569175
711735,2015-12-18 15:42:49.036,-116.42083,33.04018,1.03,16787.654734212963,-49.12032984736552,7.539813302887976
711787,2015-12-18 21:45:06.821,-116.06279,33.22568,1.04,16787.90632894676,-28.4105166034051,40.82751913106364
711832,2015-12-19 02:49:31.300,-116.48719,33.46739,1.15,16788.11772337963,-1.619575686597862,1.3474924836885853
711834,2015-12-19 02:53:58.284,-116.71148,33.56765,1.18,16788.120813472222,9.548374626560848,-19.4348324342513
711881,2015-12-19 07:25:01.919,-116.24955,33.25268,1.07,16788.309049988427,-25.465923515656936,23.448511515908702
711927,2015-12-19 10:13:08.521,-116.71667,33.65497,1.36,16788.42579306713,19.25889453192797,-19.89555065949291
711995,2015-12-19 15:45:26.302,-116.30329,33.01842,1.43,16788.656554421297,-51.52525472464865,18.500802806371457
712019,2015-12-19 18:53:13.741,-116.76617,33.28144,1.0,16788.786964594907,-22.265124022564212,-24.582877468038397
712029,2015-12-19 19:58:14.170,-116.76648,33.28111,1.16,16788.83210844907,-22.301745031153263,-24.61178741380878
712041,2015-12-19 23:08:16.282,-116.88117,33.362,1.3,16788.96407733796,-13.274194332493074,-35.240302101284456
712180,2015-12-20 17:27:50.005,-116.39308,33.99468,1.08,16789.727662094905,57.017564715806124,10.015421717019287
712250,2015-12-21 01:55:04.004,-116.39351,33.99481,1.08,16790.079907453703,57.031978483163364,9.975764078933
712277,2015-12-21 04:04:19.722,-116.4569,33.46783,1.11,16790.169672708333,-1.5698473119831848,4.157134975150443
712447,2015-12-21 19:52:21.679,-116.39369,33.99346,1.3,16790.828028692133,56.881848000093505,9.9593271392877
712515,2015-12-22 05:53:04.783,-116.43143,33.05315,1.18,16791.245194247684,-47.67884803756647,6.550772977993675
712528,2015-12-22 06:39:10.422,-116.72516,33.64902,1.28,16791.277203958336,18.598946124065993,-20.682791251923852
712540,2015-12-22 08:29:30.023,-116.4197,33.03943,2.11,16791.35381971065,-49.20364374956699,7.6452108244587755
712581,2015-12-22 14:21:50.970,-116.39876,33.40467,1.2,16791.59850659722,-8.589081862293936,9.55705869612904
712605,2015-12-22 20:57:03.762,-116.30362102755251,33.32136924538712,2.39,16791.872960208333,-17.838908202805804,18.40603882617456
712610,2015-12-22 21:33:01.815,-116.81921,33.7183,1.05,16791.897937673613,26.325226521739882,-29.364778406053507
712647,2015-12-23 01:01:19.077,-116.41882,33.0388,1.38,16792.04258190972,-49.27363167554464,7.727295600758181
712653,2015-12-23 01:52:05.120,-116.76613,33.28149,1.71,16792.077837037035,-22.259573730755033,-24.579145075212683
712661,2015-12-23 02:39:10.304,-116.26336834879571,33.281741612122346,1.38,16792.110535925924,-22.23744989050918,22.156183933551365
712676,2015-12-23 03:49:00.852,-116.30436330843722,33.31279103323261,1.21,16792.15903763889,-18.792892591687746,18.338877289046724
712691,2015-12-23 05:24:28.254,-116.2617193986529,33.280466295574726,1.74,16792.22532701389,-22.3789061639458,22.309791816954437
712756,2015-12-23 13:38:05.983,-116.29972,33.38859,1.03,16792.56812480324,-10.363607452827983,18.753996529218785
712814,2015-12-23 22:14:50.868,-116.67809,33.63316,1.15,16792.92697763889,16.826996443912137,-16.328812028613914
712823,2015-12-23 23:03:41.240,-116.56575,33.47756,1.0,16792.960893981483,-0.486986765715327,-5.938940503795407
712946,2015-12-24 13:51:55.941,-116.93694,33.96102,1.72,16793.57773079861,53.35394044723139,-40.139697862566116
712975,2015-12-24 18:30:14.407,-116.88857,33.33176,1.04,16793.77100008102,-16.634190737639454,-35.9400416121248
712977,2015-12-24 18:35:30.605,-116.25534,33.286,1.01,16793.774659780094,-21.76220058917108,22.901355178924216
713003,2015-12-24 23:58:20.032,-116.79705,33.97253,1.6,16793.998842962963,54.588224598446075,-27.234316389194664
713036,2015-12-25 04:40:18.167,-116.2879,33.38479,1.09,16794.19465471065,-10.783952938775716,19.85226793672967
713041,2015-12-25 05:36:23.520,-116.15029,33.28156,1.05,16794.233605555557,-22.227851195208245,32.66765344261984
713065,2015-12-25 09:17:23.954,-116.14982,33.28129,1.52,16794.387082800924,-22.25772611230614,32.71144452337269
713070,2015-12-25 09:32:36.497,-116.1502,33.2816,1.51,16794.397644641205,-22.223375141446557,32.67600455739105
713071,2015-12-25 09:32:50.050,-116.15054,33.28194,1.24,16794.39780150463,-22.185675648068266,32.64427186049514
713086,2015-12-25 12:52:25.765,-116.69527,33.63984,1.31,16794.536409317127,17.572614645435934,-17.91796467120656
713101,2015-12-25 14:44:14.284,-116.87823899003975,33.88705017089409,1.1,16794.61405421296,45.10763798328754,-34.75590633776464
713102,2015-12-25 14:44:15.544,-116.87533638294376,33.88753269718928,1.4,16794.614068796294,45.160321310351165,-34.487780030850395
713103,2015-12-25 14:44:19.498,-116.87871,33.88518,1.5,16794.614114560183,44.89984309770571,-34.80014422489941
713104,2015-12-25 14:44:23.318,-116.88101,33.8842,1.1,16794.61415877315,44.79164802033788,-35.01285648724164
713105,2015-12-25 14:44:24.576,-116.87728,33.88563,1.73,16794.61417333333,44.94940078590934,-34.667959636708694
713160,2015-12-25 23:49:04.570,-116.25468,33.28525,1.04,16794.992414004628,-21.845451251425224,22.96290142663909
713199,2015-12-26 05:57:32.041,-116.78983,33.32967,1.44,16795.24828751157,-16.896357026096748,-26.767412938294488
713259,2015-12-26 11:27:03.586,-116.45589,33.47458,1.48,16795.477124837962,-0.8192406963413191,4.2504897461379505
713298,2015-12-26 15:15:09.773,-116.73071,33.23493,1.14,16795.63552978009,-27.444613933108027,-21.29797181982331
713607,2015-12-28 05:39:14.428,-116.37474,33.36101,1.1,16797.235583657406,-13.441385016640709,11.792660200852437
713763,2015-12-28 21:03:34.700,-116.28464,33.32297,1.26,16797.877484953704,-17.657392438368497,20.169284309688596
713768,2015-12-28 22:06:10.198,-116.47052,33.52246,1.66,16797.920951365744,4.504269193137104,2.89194166145086
713769,2015-12-28 22:13:33.854,-116.73057,33.23486,1.22,16797.92608627315,-27.45242621215128,-21.284967934401596
713802,2015-12-29 03:22:29.828,-116.17074,33.05856,2.09,16798.14062300926,-47.03052547751164,30.84527394612712
713922,2015-12-29 12:26:35.895,-116.46042,33.47632,1.36,16798.518471006944,-0.6259377474844747,3.8302504079597095
714002,2015-12-29 22:40:49.472,-116.04468,33.13015,1.24,16798.945017037036,-39.02569480916037,42.558535954438305
714003,2015-12-29 22:55:27.816,-116.04303343218976,33.21066487369987,1.57,16798.955183055554,-30.072195313826384,42.672537467127405
714018,2015-12-30 00:34:11.744,-116.19237,33.33412,1.24,16799.023747037038,-16.39587345607024,28.73867239118451
714037,2015-12-30 01:56:36.513,-116.43185,33.06664,1.42,16799.080978159724,-46.178854865434936,6.510627156286427
714085,2015-12-30 03:04:41.125,-116.3929,33.99508,1.19,16799.128253761573,57.06206013108165,10.031969205263229
714282,2015-12-30 09:31:05.564,-116.3636,33.06217,1.06,16799.396592175926,-46.66955119293063,12.87124005223029
714333,2015-12-30 11:46:27.046,-116.8334945566644,33.5960777023936,1.24,16799.490590810186,12.738882311923673,-30.729494491668515
714351,2015-12-30 12:12:07.917,-116.83508271400733,33.59207777588917,1.24,16799.508424965275,12.294582835526787,-30.87802073899567
714403,2015-12-30 13:53:30.145,-116.46533,33.08682,1.67,16799.578821122686,-43.9365313676702,3.3899721242976484
714413,2015-12-30 14:15:03.940,-116.83297,33.59775,1.24,16799.593795601853,12.924677853208816,-30.680315546896015
714503,2015-12-30 18:23:02.162,-116.83245,33.59675,1.16,16799.76599724537,12.813329415375689,-30.632508678909275
714551,2015-12-30 23:02:30.828,-116.25613,33.28454,1.09,16799.96007902778,-21.924718698624574,22.82830536221973
714557,2015-12-30 23:28:19.095,-116.79745220257978,33.934165152715025,2.27,16799.97799878472,50.32235861964919,-27.283653740863155
714601,2015-12-31 03:50:45.906,-116.66634951850358,33.97371106673073,1.93,16800.160253541664,54.692748654517175,-15.181500811640445
714834,2015-12-31 19:41:01.167,-116.54469,33.50426,1.74,16800.820152395834,2.4809115128482273,-3.9844413072402802
715029,2016-01-01 16:33:36.624,-116.27625,33.40091,1.73,16801.690007222223,-8.989206121142965,20.93004948634134
715051,2016-01-01 18:08:41.593,-116.54017,33.50249,1.03,16801.756036956016,2.2839321769345697,-3.5654229485756614
715151,2016-01-02 05:02:52.492,-116.73038,33.23488,1.45,16802.21032976852,-27.4502411532797,-21.267291739004534
715157,2016-01-02 05:17:23.302,-116.73053,33.23513,1.18,16802.220408587964,-27.42241177780215,-21.281181799767474
