index,time,longitude,latitude,magnitude,x,y
401417,2011-12-29 14:21:33.732,-115.92729,32.67093,1.41,-13.01814021930714,-19.70615528592769
401484,2011-12-30 00:30:28.418,-115.92537,32.67082,1.19,-13.03072725722828,-19.52646336078426
401493,2011-12-30 02:29:53.359,-115.60232,33.07787,1.55,32.21771950688834,10.662737023159595
401516,2011-12-30 05:25:22.930,-115.83799,32.73754,2.05,-5.624538254757352,-11.339009935771264
401561,2011-12-30 08:56:54.225,-115.59496,33.16923,1.45,42.3772541922149,11.3367310664571
401586,2011-12-30 11:26:12.691,-115.71575,32.63945,1.16,-16.538141432965237,0.09448745627474653
401658,2011-12-30 18:56:08.882,-115.68228,32.56762,1.53,-24.524748042067102,3.2310539444796285
401726,2011-12-31 07:09:24.039,-115.55791,32.99914,1.07,23.468702986781157,14.813790111745956
401806,2011-12-31 19:29:20.036,-115.44536,32.78567,1.21,-0.24668041444671543,25.370849783557002
401828,2012-01-01 03:21:20.363,-115.60529,32.83639,1.58,5.3660754383833815,10.414386434580114
401831,2012-01-01 03:37:53.351,-115.60543,32.83542,1.74,5.25820259380214,10.401420046482674
401832,2012-01-01 03:38:41.925,-115.60575,32.83562,1.14,5.28041014910734,10.37149926995458
401861,2012-01-01 08:01:40.933,-115.63519,33.13936,1.2,39.05225081324537,7.594809938763435
401905,2012-01-01 11:04:28.210,-115.63056,33.22435,1.09,48.503049838304,8.018149894981958
401906,2012-01-01 11:18:33.060,-115.63056,33.22435,1.09,48.503049838304,8.018149894981958
401930,2012-01-01 12:59:00.953,-115.60606,32.8372,1.32,5.456067755550224,10.34235222859366
401946,2012-01-01 13:49:10.690,-115.69445,32.56461,1.1,-24.859750223156485,2.0906674229466056
401974,2012-01-01 19:34:35.262,-115.9276,32.67088,1.8,-13.023642243307293,-19.735182985447057
401977,2012-01-01 20:11:26.588,-115.92685,32.67166,1.27,-12.937049733167155,-19.664809529200266
402180,2012-01-03 03:31:04.456,-115.92612,32.67117,1.12,-12.991670528771703,-19.596588158932896
402183,2012-01-03 03:36:30.078,-115.92636,32.67114,1.04,-12.994961944497083,-19.61905919217257
402217,2012-01-03 06:29:41.068,-115.9275,32.67129,1.56,-12.978070969519317,-19.72573215718543
402313,2012-01-03 22:54:49.800,-115.75501,32.63,1.56,-17.588287360538796,-3.5820118675074513
402314,2012-01-03 22:58:39.991,-115.75584,32.6308,1.63,-17.499303055986243,-3.6597045893914792
402361,2012-01-04 05:58:04.440,-115.53833,32.98415,1.45,21.804807491016916,16.64258176420718
402363,2012-01-04 06:12:40.657,-115.53941,32.98272,1.79,21.645629123438553,16.54211471098805
402364,2012-01-04 06:13:09.391,-115.53858,32.98432,1.45,21.823671256473904,16.619231639575865
402368,2012-01-04 06:28:33.257,-115.53941,32.98272,1.99,21.645629123438553,16.54211471098805
402386,2012-01-04 08:53:34.947,-115.71717,32.64334,1.51,-16.105593543565767,-0.03847294667415082
402407,2012-01-04 11:45:53.299,-115.53896,32.98422,1.14,21.812492035327026,16.58380682966689
402414,2012-01-04 13:07:48.528,-115.59378,33.17474,1.38,42.99006563749688,11.445845139150522
402432,2012-01-04 17:58:28.046,-115.68188,32.568,1.22,-24.482481708747127,3.2685242706052864
402474,2012-01-05 00:52:43.940,-115.67319,33.17186,1.01,42.663986858090006,4.05517368289104
402503,2012-01-05 05:53:30.621,-115.71922,32.59833,1.36,-21.110474589968163,-0.23053294260457785
402517,2012-01-05 06:53:21.890,-115.93824,32.65918,1.16,-14.322589749861748,-20.73382687451498
402518,2012-01-05 06:58:28.352,-115.97884,33.15633,1.1,40.96660934040814,-24.397338996736003
402544,2012-01-05 09:41:26.400,-115.72758,32.66071,1.37,-14.174086001612425,-1.0129765700144684
402595,2012-01-05 19:00:22.392,-115.69308,32.56122,1.3,-25.236673176526594,2.2191391490810886
402615,2012-01-06 00:10:30.597,-115.69257,32.55848,1.19,-25.541336483871966,2.2670042909627726
402778,2012-01-06 08:18:08.628,-115.57343,33.20311,1.46,46.147057050583655,13.335543945485139
402792,2012-01-06 08:32:33.871,-115.57735,33.20265,1.07,46.09541824005798,12.97088967386896
402846,2012-01-06 13:54:44.530,-115.6939,32.56257,1.06,-25.086576892771653,2.142258743166877
402907,2012-01-06 18:11:02.926,-115.59343,33.17859,1.6,43.41820409351668,11.477917618618921
402943,2012-01-06 19:58:07.900,-115.62148,33.1768,1.27,43.21645874534999,8.867558636074378
402946,2012-01-06 20:02:36.380,-115.61955,33.17864,1.19,43.421221361887866,9.046993018582207
403012,2012-01-07 02:19:16.696,-115.75067,32.68971,1.27,-10.948976756445878,-3.173468766670875
403044,2012-01-07 04:31:58.966,-115.62599,33.17165,1.01,42.64343457474675,8.44831094022095
403049,2012-01-07 04:34:10.061,-115.62658,33.17165,1.71,42.643387453885445,8.393396854186074
403183,2012-01-07 15:53:59.560,-115.64648,33.15435,1.01,40.71830595127363,6.542496186700264
403271,2012-01-08 02:36:24.225,-115.60664,33.08657,2.02,33.184686992005915,10.259213726002503
403386,2012-01-08 13:29:06.782,-115.44037,32.78193,1.15,-0.6613416118729388,25.8384087171419
403421,2012-01-08 19:40:24.848,-115.61023,33.18635,1.27,44.27937224029312,9.913511048568756
403425,2012-01-08 20:45:50.304,-115.60884,33.18724,1.39,44.378467275811424,10.042761596928452
403428,2012-01-08 20:48:49.360,-115.61077,33.18638,1.47,44.28265743748706,9.86325574139096
403833,2012-01-10 08:42:05.510,-115.6498,33.2167,1.28,47.651108222372095,6.229008118480521
403886,2012-01-10 11:55:13.620,-115.63364,32.52121,1.92,-29.682776211046004,7.7931685071323855
403902,2012-01-10 13:24:48.206,-115.52345,32.95061,1.68,18.07777343181677,18.037315618806332
404001,2012-01-10 23:15:13.466,-115.72654,32.60608,1.06,-20.248674306648038,-0.9161790658359376
404011,2012-01-11 00:02:56.745,-115.61428,33.1498,1.4,40.2148244696517,9.540585005502404
404016,2012-01-11 00:39:49.705,-115.69116,32.56965,1.15,-24.299258132532092,2.3988502905605
404026,2012-01-11 02:11:07.109,-115.72673,32.60691,1.19,-20.156380859129154,-0.9339677408269011
404044,2012-01-11 04:08:24.090,-115.54221,33.02138,1.05,25.94398870687332,16.273827495338924
404156,2012-01-11 11:23:10.927,-115.69359,32.55831,1.91,-25.560260971655126,2.171413941895437
404241,2012-01-11 22:13:27.581,-115.92708,32.67134,1.65,-12.972589369114656,-19.68640841466835
404404,2012-01-12 11:55:29.742,-115.92681,32.67099,1.77,-13.011557731878192,-19.66121307159482
404439,2012-01-12 15:38:31.561,-115.7652,32.62708,1.24,-17.912586157257,-4.5364043030847325
404472,2012-01-12 21:12:12.414,-115.71959,32.59039,2.25,-21.993361442149162,-0.26521747231782694
404493,2012-01-13 01:32:32.366,-115.96594,32.6718,1.42,-12.913549492906766,-23.323646807007467
404566,2012-01-13 08:27:56.420,-115.9242,32.6401,1.45,-16.44684924047091,-19.423630111299996
404567,2012-01-13 08:28:21.110,-115.55769,33.0039,1.12,23.998021598385296,14.83350780968996
404568,2012-01-13 08:30:23.035,-115.55772,33.00292,1.44,23.889046381635275,14.830874691266718
404576,2012-01-13 09:06:40.902,-115.63896,32.52368,1.9,-29.40850315997391,7.294169430301594
404581,2012-01-13 09:24:20.693,-115.55776,33.00268,1.1,23.86235398806016,14.827184833771248
404622,2012-01-13 13:17:36.820,-115.63894,32.52361,1.18,-29.416285428780817,7.296050257074706
404714,2012-01-13 23:04:12.988,-115.64227,32.52782,1.75,-28.948378992944733,6.983512986581073
404715,2012-01-13 23:04:26.050,-115.6395,32.52442,1.5,-29.326255928776387,7.243481144218829
404742,2012-01-14 04:59:36.285,-115.97294,33.16061,1.84,41.44117367231121,-23.846943912431506
404750,2012-01-14 06:02:28.164,-115.63906,32.52373,1.02,-29.402950287162398,7.284789721091615
404787,2012-01-14 12:44:50.066,-115.92769,32.67106,1.13,-13.003610390802153,-19.74356735885988
404788,2012-01-14 12:45:05.163,-115.92729,32.67095,1.79,-13.01591632158928,-19.706150870030168
404802,2012-01-14 14:43:26.644,-115.6401,32.52484,1.02,-29.279594882432228,7.187194057127361
404879,2012-01-15 02:32:09.420,-115.6104,33.19086,1.27,44.78084533282738,9.89718321961649
404880,2012-01-15 02:32:18.740,-115.61083,33.1904,1.31,44.72965538331553,9.857221420712577
404887,2012-01-15 02:36:09.560,-115.61099,33.19048,1.36,44.738536026963956,9.842323685060277
404927,2012-01-15 05:50:39.432,-115.76265,32.61611,3.15,-19.132500782335143,-4.298128827615029
404965,2012-01-15 10:01:22.570,-115.66933,32.67284,1.31,-12.824349278815163,4.43937597557019
405002,2012-01-15 12:52:20.602,-115.92733,32.67082,1.29,-13.03036421358543,-19.709923660757042
405022,2012-01-15 16:37:11.068,-115.64109,32.52686,1.89,-29.05504779914018,7.0942164836431685
405026,2012-01-15 17:28:30.319,-115.63983,32.52479,1.34,-29.285136298502426,7.212511996454687
405044,2012-01-15 22:06:59.010,-115.75362,32.61796,1.12,-18.927120400081527,-3.4523101294768326
405049,2012-01-15 23:01:50.260,-115.75431,32.61935,1.05,-18.772536763716616,-3.516879310322443
405059,2012-01-16 01:00:05.544,-115.95151,33.20768,1.24,46.670472469915914,-21.84041100580454
405070,2012-01-16 02:33:00.223,-115.64003,32.52481,1.09,-29.282925984114176,7.193759331962174
405113,2012-01-16 10:30:36.494,-115.63866,32.52333,1.08,-29.447400709446224,7.322324957999913
405116,2012-01-16 10:46:24.270,-115.71397,32.6282,1.25,-17.789081369582043,0.2611911151474098
405147,2012-01-16 14:54:08.290,-115.59221,33.18259,1.11,43.86311720964477,11.590932483337644
405150,2012-01-16 15:19:22.201,-115.56557,33.19672,1.15,45.43754329035701,14.067871951177002
405164,2012-01-16 16:47:20.170,-115.9763,32.6824,1.19,-11.73255511289011,-24.290468439006943
405205,2012-01-17 01:01:37.479,-115.72346,32.94226,1.16,17.132813683884955,-0.6253078301333513
405206,2012-01-17 01:01:39.650,-115.72189,32.94291,1.01,17.205082182868132,-0.4787966129263382
405312,2012-01-17 15:13:59.110,-115.69724,32.56236,1.25,-25.109990386076163,1.8292522959686803
405313,2012-01-17 15:15:12.990,-115.69724,32.56236,1.37,-25.109990386076163,1.8292522959686803
405322,2012-01-17 17:20:22.892,-115.69995,32.56444,1.75,-24.87874845165494,1.5752453132495574
405332,2012-01-17 18:15:57.519,-115.99003,32.82813,1.23,4.475103447895094,-25.533629638594302
405338,2012-01-17 19:26:02.471,-115.69458,32.56207,2.15,-25.142187891596,2.078543613514809
405372,2012-01-18 00:21:53.073,-115.6105,33.09441,1.27,34.05608640713154,9.898717772604012
405382,2012-01-18 01:55:26.150,-115.70221,32.57675,2.43,-23.5099702298494,1.3632645625695026
405410,2012-01-18 06:57:31.442,-115.69407,32.55784,1.02,-25.612532315565094,2.1264393835935627
405428,2012-01-18 10:02:37.500,-115.6572,33.1839,1.25,44.003501565064965,5.542676361617336
405446,2012-01-18 11:52:11.560,-115.65548,33.1451,1.21,39.68923029670208,5.705258410153381
405459,2012-01-18 12:36:07.030,-115.64422,33.15003,1.11,40.23808635970614,6.75321796243179
405480,2012-01-18 13:00:41.820,-115.64436,33.14914,1.04,40.13911392330643,6.740252458428047
405489,2012-01-18 13:19:31.710,-115.69445,32.56461,1.02,-24.859750223156485,2.0906674229466056
405495,2012-01-18 13:49:50.775,-115.64372,33.14899,1.15,40.122475770648165,6.79984712010238
405526,2012-01-18 17:58:07.223,-115.93264,32.66136,1.43,-14.081267188375397,-20.209092862518542
405531,2012-01-18 18:46:53.451,-115.99021,32.82959,1.35,4.637491403347695,-25.55002837716639
405533,2012-01-18 19:03:00.759,-115.99003,32.82813,1.61,4.475103447895094,-25.533629638594302
405545,2012-01-18 21:58:21.837,-115.85096,32.67056,1.65,-13.070909581373947,-12.561556344795875
405549,2012-01-18 23:34:11.971,-115.53073,32.78424,1.51,-0.42294032656651015,17.390606593481145
405551,2012-01-19 00:25:16.120,-115.69112,32.8168,1.62,3.1825687386463386,2.3959503878589414
405552,2012-01-19 00:47:40.749,-115.69351,32.55689,1.32,-25.718156125368864,2.1789461135213086
405561,2012-01-19 02:29:17.710,-115.69484,32.55952,1.54,-25.425740020854796,2.054235873286799
405585,2012-01-19 06:07:35.350,-115.62672,33.16408,1.14,41.80163078717468,8.38108764027891
405686,2012-01-19 22:11:22.983,-115.68442,32.5586,1.08,-25.527789469624693,3.0308187916214746
405711,2012-01-20 01:54:59.817,-115.7628,32.68027,1.76,-11.998228323813722,-4.309081097922325
405724,2012-01-20 04:12:02.330,-115.755,32.86259,1.41,8.274539960374936,-3.5717347218625446
405749,2012-01-20 07:08:58.070,-115.6452,32.53632,1.35,-28.00341130266023,6.7081829497947885
405779,2012-01-20 09:51:09.239,-115.65124,33.15435,1.12,40.71802063532404,6.099373307101438
405827,2012-01-20 13:27:58.953,-115.68442,32.5586,2.8,-25.527789469624693,3.0308187916214746
405870,2012-01-20 21:46:44.465,-115.92936,32.66165,1.02,-14.049641706382971,-19.901980507008908
405880,2012-01-21 00:00:07.023,-115.68442,32.5586,1.24,-25.527789469624693,3.0308187916214746
405882,2012-01-21 00:05:51.190,-115.68144,32.56666,1.3,-24.631469257197917,3.3098062570037348
405941,2012-01-21 05:33:51.450,-115.66786,32.56198,1.38,-25.151356024965576,4.58264800677232
405999,2012-01-21 16:33:48.950,-115.69379,32.5612,1.09,-25.238911713539263,2.1526004162680707
406030,2012-01-22 01:05:47.509,-115.72296,32.64024,1.12,-16.450280899226676,-0.5806176799092021
406079,2012-01-22 11:01:42.461,-115.68327,33.23744,1.14,49.955807234001135,3.114656929352733
406082,2012-01-22 11:02:36.344,-115.6836,33.23697,1.89,49.90353591304184,3.0839817619901986
406127,2012-01-22 15:56:20.850,-115.67084,32.56125,1.53,-25.232653204864178,4.303408220782628
406289,2012-01-23 16:08:11.121,-115.71336,32.67928,1.14,-12.109242849345488,0.3181337877989311
406308,2012-01-23 21:27:24.758,-115.71205,32.66898,1.06,-13.254545899981066,0.44079214854267257
406318,2012-01-24 00:32:51.292,-115.63012,33.11886,1.65,36.773131416531285,8.068750117054721
406331,2012-01-24 03:42:38.900,-115.57661,33.20271,1.14,46.10218123610089,13.03973174627812
406338,2012-01-24 04:27:27.230,-115.71223,32.67031,1.1,-13.106657382576412,0.4239370562379729
406415,2012-01-24 21:38:41.677,-115.96521,32.66834,1.04,-13.298444255583188,-23.256219536926498
406466,2012-01-25 05:49:41.813,-115.59255,32.82833,1.09,4.471170719491654,11.605717481899996
406467,2012-01-25 05:51:17.495,-115.59312,32.82852,1.05,4.492235349042714,11.552433747909523
406491,2012-01-25 08:28:33.893,-115.59247,32.82839,1.64,4.4778511954523195,11.613184589699921
406538,2012-01-25 14:10:29.303,-115.72323,32.64577,1.32,-15.835371442951423,-0.6058614690006142
406546,2012-01-25 15:48:45.885,-115.53872,33.02042,2.62,25.83778492532994,16.599392565529595
406547,2012-01-25 15:52:47.643,-115.53626,33.02044,1.52,25.840398255218393,16.82874548605309
406548,2012-01-25 15:53:05.582,-115.53511,33.0203,1.5,25.825014854578914,16.93599190737586
406549,2012-01-25 15:53:37.536,-115.54354,33.02136,1.37,25.94156058757333,16.14983067914102
406553,2012-01-25 16:02:58.330,-115.53953,33.01667,1.02,25.42067701217488,16.524574053049175
406559,2012-01-25 16:56:10.253,-115.53626,33.02044,1.59,25.840398255218393,16.82874548605309
406560,2012-01-25 16:57:01.193,-115.53626,33.02044,1.54,25.840398255218393,16.82874548605309
406561,2012-01-25 16:58:41.222,-115.53807,33.01975,2.38,25.76338672552067,16.660121305127685
406562,2012-01-25 17:04:32.530,-115.53925,33.01694,1.08,25.450743489846584,16.55063022785707
406565,2012-01-25 17:10:51.030,-115.53784,33.00938,1.43,24.610331989833952,16.68352331798772
406566,2012-01-25 17:10:52.910,-115.53953,33.01741,1.28,25.50296123417876,16.524435649418546
406568,2012-01-25 17:18:29.200,-115.62512,33.13335,1.0,38.38473926359502,8.532998879991927
406569,2012-01-25 17:21:52.420,-115.62405,33.13324,1.57,38.37259489260872,8.632642968871988
406571,2012-01-25 17:27:49.590,-115.6404,33.1322,1.38,38.25573198847928,7.11029081951869
406576,2012-01-25 18:18:29.210,-115.99003,32.82848,1.58,4.514021646473617,-25.533529045973545
406580,2012-01-25 19:04:00.300,-115.67701,32.55075,2.25,-26.40043353728301,3.7256101070353584
406591,2012-01-25 20:34:51.665,-115.9255,32.65765,1.0,-14.495139919066334,-19.54151440990758
406593,2012-01-25 21:29:15.007,-115.93764,32.66308,1.34,-13.889047002061162,-20.676754984550005
406598,2012-01-25 22:27:49.109,-115.53867,33.02231,1.91,26.047951137759558,16.60369905461057
406599,2012-01-25 22:31:29.530,-115.54182,33.01838,1.08,25.61046420103808,16.31074240957725
406600,2012-01-25 22:33:41.730,-115.54117,33.01886,1.46,25.663938351325392,16.371257254017564
406601,2012-01-25 22:33:56.343,-115.53929,33.02174,1.84,25.98447271455758,16.54600169725489
406714,2012-01-26 16:13:49.690,-115.71784,32.64005,2.32,-16.471424410340884,-0.10120957083275865
406715,2012-01-26 16:15:34.030,-115.63939,33.11872,1.76,36.75689299769111,7.205441216582902
406735,2012-01-26 18:23:11.600,-115.72383,32.64203,1.14,-16.25123687800876,-0.6620663745093475
406750,2012-01-26 21:33:29.997,-115.72489,32.65265,1.15,-15.07033963699679,-0.7612263699593584
406754,2012-01-26 21:46:19.663,-115.72452,32.65295,1.19,-15.03698375733176,-0.7265840002619081
406789,2012-01-27 03:24:58.681,-115.72439,32.65222,1.07,-15.118156938079224,-0.7144190955041987
406790,2012-01-27 03:25:01.424,-115.72557,32.65316,1.31,-15.013625133403817,-0.8248842306366095
406876,2012-01-27 13:50:15.104,-115.7135,32.67886,1.19,-12.155945130423055,0.30503213301455073
406882,2012-01-27 15:13:07.965,-115.68321,33.23754,1.35,49.96692850177149,3.1202336801706756
406906,2012-01-27 20:27:11.720,-115.7147,32.68023,1.68,-12.00361090065615,0.1927164408377363
406907,2012-01-27 20:29:36.920,-115.71392,32.67982,1.29,-12.049199132226544,0.2657198175570186
406922,2012-01-28 00:13:30.868,-115.66504,33.23834,1.43,50.05656816500289,4.810090324115313
406960,2012-01-28 08:33:41.270,-115.66392,32.52182,1.52,-29.616767008010395,4.9541108645611
407053,2012-01-28 20:53:43.357,-115.63784,33.15295,1.4,40.56320205004698,7.346936918572989
407071,2012-01-28 22:26:26.726,-115.67491,32.558,1.3,-25.59419459323742,3.9221217099604235
407073,2012-01-28 23:00:43.769,-115.7181,32.64588,1.35,-15.823157709936767,-0.12554638228443793
407137,2012-01-29 09:45:29.651,-115.72613,32.64543,1.03,-15.873157416777193,-0.877387869351311
407149,2012-01-29 10:46:03.467,-115.54976,33.03226,1.26,27.152650631327898,15.567997218970989
407150,2012-01-29 10:49:07.247,-115.54976,33.03226,1.26,27.152650631327898,15.567997218970989
407229,2012-01-29 16:56:55.781,-115.70152,32.637,1.46,-16.81046682895589,1.4269564253131684
407266,2012-01-29 21:36:19.912,-115.99981,33.16202,1.13,41.604353721673675,-26.34774603097682
407354,2012-01-30 06:41:33.550,-115.69484,32.56432,1.07,-24.892004375191934,2.0541257512853623
407431,2012-01-30 11:40:17.791,-115.44417,32.78953,1.32,0.18281769726805852,25.480986952227326
407588,2012-01-30 23:55:19.480,-115.72092,32.65676,1.43,-14.613350052088535,-0.3895313666855097
407618,2012-01-31 02:26:55.310,-115.93824,32.65918,1.09,-14.322589749861748,-20.73382687451498
407690,2012-01-31 08:24:50.675,-115.93568,32.66128,1.34,-14.089578696110726,-20.49369201087751
407703,2012-01-31 09:00:37.527,-115.65565,33.24669,1.19,50.98551331233435,5.682858403413775
407707,2012-01-31 09:18:13.320,-115.60721,33.19563,1.23,45.31154905448955,10.193473476377001
407765,2012-01-31 12:20:42.028,-115.58508,33.00591,1.39,24.21800706061889,12.279058431414667
407773,2012-01-31 12:48:57.316,-115.96526,32.66915,1.47,-13.208365433146184,-23.260688684518968
407781,2012-01-31 13:20:25.990,-115.71331,32.68052,1.29,-11.971360989117631,0.32280897692113836
408068,2012-02-01 19:05:05.720,-115.53524,32.9219,3.4,14.883416500811242,16.94270525971446
408071,2012-02-01 19:10:28.530,-115.52829,32.92387,1.26,15.103606052431848,17.59101541382031
408079,2012-02-01 19:24:58.351,-115.5322,32.92289,1.68,14.993990925065287,17.226261264678392
408083,2012-02-01 19:31:10.590,-115.53262,32.92289,1.38,14.993922537290695,17.187059608654323
408084,2012-02-01 19:36:07.156,-115.53097,32.92341,1.75,15.052013443663121,17.340964331034822
408093,2012-02-01 20:24:28.910,-115.53945,33.0248,1.91,26.324704028893244,16.53051176872789
408125,2012-02-02 02:18:26.024,-115.55976,33.22329,1.31,48.39278206857456,14.604064055305141
408134,2012-02-02 03:52:45.230,-115.21178,32.7406,1.07,-5.17811186367807,47.23008686160142
408140,2012-02-02 05:58:03.224,-115.55964,33.22073,1.36,48.10813975822724,14.615652490418684
408152,2012-02-02 07:05:43.332,-115.46441,32.80802,1.12,2.234117132870947,23.584098485503304
408180,2012-02-02 10:25:57.254,-115.46269,32.80636,1.53,2.049918435549848,23.745289723110414
408194,2012-02-02 11:51:08.646,-115.2117,32.75606,1.76,-3.459006422415083,47.22936880330556
408224,2012-02-02 14:58:00.644,-115.85268,32.96277,1.09,19.421559932297836,-12.680789588530232
408230,2012-02-02 15:42:14.777,-115.53133,32.92352,1.14,15.064185863057807,17.30734162024891
408235,2012-02-02 16:44:56.339,-115.7032,32.63116,1.16,-17.45986657935696,1.2697278543255017
408256,2012-02-02 18:54:33.968,-115.21004,32.75666,2.1,-3.3915475969847657,47.38427912205302
408260,2012-02-02 19:29:39.645,-115.68877,32.58548,1.15,-22.538985849486814,2.622349435539024
408307,2012-02-03 04:25:27.794,-115.71305,32.67933,1.12,-12.103682129183179,0.3471475794535468
408327,2012-02-03 08:10:41.510,-115.20971,32.76442,1.04,-2.5285291055799806,47.411004626375906
408336,2012-02-03 08:52:48.330,-115.93824,32.65918,1.23,-14.322589749861748,-20.73382687451498
408371,2012-02-03 12:08:13.580,-115.96583,32.66896,1.17,-13.229367134403903,-23.314092519067582
408375,2012-02-03 12:19:30.980,-115.20968,32.79268,1.8,0.613845876173524,47.398751853972655
408425,2012-02-03 18:55:30.757,-115.71481,32.68069,1.43,-11.95246142910506,0.18242032457409024
408526,2012-02-04 08:48:29.750,-115.66357,32.5664,1.54,-24.65968089293618,4.984445277211458
408531,2012-02-04 09:08:03.170,-115.51648,33.00484,1.22,24.109083554713187,18.67621891819952
408551,2012-02-04 11:08:25.235,-115.53077,32.9707,1.02,20.310452717555805,17.35036144921337
408591,2012-02-04 16:17:08.748,-115.53041,32.971,1.64,20.34387037559923,17.38388577925907
408617,2012-02-04 22:04:15.322,-115.69308,32.56122,2.01,-25.236673176526594,2.2191391490810886
408667,2012-02-05 06:20:06.450,-115.20971,32.76442,1.07,-2.5285291055799806,47.411004626375906
408668,2012-02-05 06:26:07.226,-115.21168,32.75603,1.38,-3.4623333372864997,47.23125495579348
408669,2012-02-05 06:30:44.536,-115.2117,32.75606,1.61,-3.459006422415083,47.22936880330556
408689,2012-02-05 10:08:29.750,-115.20971,32.76442,1.03,-2.5285291055799806,47.411004626375906
408691,2012-02-05 10:09:49.624,-115.53866,32.94639,1.17,17.606036316824287,16.618892152905016
408727,2012-02-05 14:14:20.283,-115.53029,32.9698,1.03,20.2104562609295,17.39531610831586
408892,2012-02-06 17:56:50.410,-115.6953,32.57288,1.06,-23.940184626136638,2.0108250445065767
408904,2012-02-06 20:29:50.421,-115.96303,33.25294,1.67,51.70559756291868,-22.900382147442333
408917,2012-02-06 22:27:11.570,-115.20971,32.76442,1.01,-2.5285291055799806,47.411004626375906
408952,2012-02-07 04:23:32.450,-115.53329,32.92358,1.07,15.070538241290974,17.124390262827244
408960,2012-02-07 05:44:17.290,-115.97813,32.69035,1.35,-10.848134750449569,-24.459558256178138
409020,2012-02-07 18:50:58.400,-115.97813,32.69035,1.36,-10.848134750449569,-24.459558256178138
409054,2012-02-08 00:42:16.650,-115.71864,32.57875,1.66,-23.28767236657908,-0.176238065005184
409056,2012-02-08 01:21:35.390,-115.71432,32.68101,1.23,-11.916878103098249,0.22827959807533058
409118,2012-02-08 12:03:32.037,-115.5588,33.2201,1.28,48.03820377403427,14.693896953189423
409147,2012-02-08 17:03:57.960,-115.66311,33.14493,1.11,39.66994009328695,4.994893446395593
409148,2012-02-08 17:05:47.720,-115.66311,33.14493,1.09,39.66994009328695,4.994893446395593
409152,2012-02-08 17:39:10.730,-115.71301,32.68057,1.04,-11.965800288228698,0.35088644123531226
409169,2012-02-08 22:07:06.338,-115.56361,33.24082,1.02,50.341501730381054,14.243092967160987
409172,2012-02-08 22:09:09.676,-115.56293,33.23775,1.1,50.000225502172235,14.306834296959295
409173,2012-02-08 22:09:18.990,-115.56339,33.23858,1.41,50.092454909293735,14.263917279073032
409175,2012-02-08 22:10:30.293,-115.56373,33.24172,1.56,50.441560927967075,14.231786867248744
409182,2012-02-08 22:14:08.753,-115.5633,33.24089,2.11,50.34932731864213,14.271912023381693
409197,2012-02-08 22:59:05.250,-115.6939,32.56257,1.01,-25.086576892771653,2.142258743166877
409198,2012-02-08 23:19:15.034,-115.5642,33.18474,1.09,44.10561202228892,14.197282654549175
409232,2012-02-09 05:42:53.020,-115.65258,33.16889,1.27,42.33471809432865,5.973641289248068
409240,2012-02-09 06:14:07.353,-115.55042,33.21019,1.84,46.93746168968222,15.475178436110177
409243,2012-02-09 06:17:02.674,-115.55069,33.21007,1.73,46.924078692185034,15.450080402527473
409245,2012-02-09 06:22:39.593,-115.55092,33.21086,1.42,47.011888970461506,15.428543849245896
409247,2012-02-09 06:27:56.140,-115.55126,33.20699,1.52,46.58151499744805,15.397590824581643
409252,2012-02-09 06:39:19.229,-115.55115,33.21138,1.42,47.069676672990674,15.40705503146057
409253,2012-02-09 06:57:30.231,-115.47221,32.90205,1.64,12.688058412763947,22.830929538851315
409259,2012-02-09 07:37:51.029,-115.47221,32.89945,1.44,12.398951758637661,22.831599131966534
409275,2012-02-09 09:25:21.769,-115.73679,32.61695,1.45,-19.03985041475029,-1.876070835261759
409280,2012-02-09 09:34:38.567,-115.56215,33.24061,2.55,50.3183490899455,14.378909431236082
409285,2012-02-09 09:40:37.051,-115.56192,33.23764,1.48,49.98813164201368,14.400787054131472
409291,2012-02-09 10:50:07.310,-115.71799,32.63852,1.0,-16.64155249491965,-0.11525674040171391
409302,2012-02-09 11:59:04.127,-115.56352,33.24536,1.26,50.84633875343477,14.250725923086888
409305,2012-02-09 12:04:41.558,-115.56434,33.24629,1.13,50.94963940563731,14.174318502504224
409308,2012-02-09 12:07:07.011,-115.56411,33.24589,1.56,50.90519240879861,14.195772197166885
409310,2012-02-09 12:08:02.858,-115.56328,33.24674,1.08,50.99982020268891,14.27282067079334
409311,2012-02-09 12:08:11.418,-115.56466,33.24617,1.33,50.93625301505997,14.144579245414464
409313,2012-02-09 12:09:02.671,-115.56395,33.24472,1.61,50.77511594106461,14.210841014137987
409316,2012-02-09 12:12:06.120,-115.5596,33.23281,1.58,49.451379704986124,14.617362349957007
409326,2012-02-09 12:37:41.327,-115.56381,33.24394,1.77,50.68840280798231,14.223987047286803
409352,2012-02-09 17:55:16.517,-115.55465,33.21078,1.52,47.002453518713146,15.081543989218389
409354,2012-02-09 17:56:27.690,-115.55795,33.20744,1.58,46.630595166795985,14.775096042870384
409392,2012-02-10 03:47:10.330,-115.55126,33.22161,1.22,48.20718440312827,15.395028335902037
409393,2012-02-10 03:48:36.488,-115.85129,32.67119,1.82,-13.000817602198088,-12.592356308890551
409395,2012-02-10 03:55:02.557,-115.55061,33.22094,1.12,48.1327789582422,15.455610380373303
